IS.AIR.GOOD.MT.K1,NY.ADJ.SVNX.GN.ZS,NE.CON.GOVT.KD.ZG,EG.ELC.ACCS.RU.ZS,NV.SRV.EMPL.KD,NE.GDI.TOTL.KD.ZG,NE.CON.PRVT.KD.ZG,SE.ENR.PRIM.FM.ZS,NV.IND.EMPL.KD,NE.IMP.GNFS.KD.ZG,NE.EXP.GNFS.KD.ZG,IS.AIR.PSGR,BN.KLT.PTXL.CD,NV.AGR.EMPL.KD,EG.ELC.ACCS.UR.ZS,EG.ELC.ACCS.ZS,FI.RES.TOTL.MO,NV.MNF.TECH.ZS.UN,EN.ATM.CO2E.PP.GD.KD,EN.ATM.CO2E.PP.GD,BX.TRF.PWKR.DT.GD.ZS,EG.FEC.RNEW.ZS,EG.EGY.PRIM.PP.KD,EG.ELC.RNEW.ZS,EN.ATM.CO2E.KD.GD,BN.CAB.XOKA.GD.ZS,EN.ATM.CO2E.PC,NV.IND.MANF.CD,NV.IND.MANF.ZS,FP.CPI.TOTL.ZG,ER.FSH.AQUA.MT,PA.NUS.PRVT.PP,AG.YLD.CREL.KG,NY.GNP.PCAP.CD,NY.GNP.PCAP.PP.CD,IT.NET.USER.ZS,NY.GNP.MKTP.PP.CD,NE.EXP.GNFS.ZS,NY.GNP.MKTP.PC.CD,NY.GDP.PCAP.PP.KD,NY.GDP.MKTP.PP.KD,NY.GDP.PCAP.PP.CD,NY.GDP.MKTP.PP.CD,NY.GNP.PCAP.CN,ER.FSH.CAPT.MT,ER.FSH.PROD.MT,PA.NUS.PPP,AG.LND.FRST.ZS,AG.LND.FRST.K2,BX.KLT.DINV.WD.GD.ZS,NY.GDP.PCAP.KD.ZG,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.KD,NY.GDP.MKTP.KD,NY.GDP.PCAP.KN,NY.GDP.MKTP.KN,NY.GDP.COAL.RT.ZS,NY.GDP.NGAS.RT.ZS,NY.GDP.PCAP.CD,NY.GDP.FRST.RT.ZS,NY.GDP.MKTP.CD,NY.GDP.PETR.RT.ZS,NY.GDP.TOTL.RT.ZS,NY.GDP.MINR.RT.ZS,BX.KLT.DINV.CD.WD,NY.GDP.PCAP.CN,NY.GDP.MKTP.CN,PA.NUS.ATLS,SG.LAW.INDX,SE.SEC.DURS,SH.DYN.MORT,SH.DYN.MORT.FE,SE.PRM.DURS,SH.DYN.MORT.MA,country,year,score
,,4.22018446700203,1.42698475751048,5462.03435675281,-7.59216571649836,6.32501136401878,0.99058997631073,6930.66728911605,1.26247781779448,2.04359639978253,,1371041.03037416,335.256925844906,26.2,6.8,3.34767959006103,,0.543375266555936,0.644436668053824,41.4994640395282,55.4107465308097,13.4947303605778,100.0,1.08645486722164,6.66638263291329,0.988986210953468,348010139.946746,23.0281695904797,5.02342068616284,2.0,3.05549649910696,595.4,810.0,2100.0,2.175524339,4222502296.71262,,1033.37155617906,1820.07955058746,3650970373.70541,1534.65229397975,3078420422.58574,6675.16690429425,45.0,47.0,3.17110172099246,1.13702239789196,345.2,3.68370139232025,2.32140547313668,1.69237420642219,910.287431895418,1825981971.13629,7398.75883625632,14841466300.0,0.0,0.0,753.380786823367,3.85820293398233,1511236655.52047,0.0,3.85820293398233,0.0,55669445.7206614,4866.53853056422,9761984300.0,6.4596,43.125,5.0,112.7,104.4,7.0,120.5,LSO,2004,0.474
1.205,5.96129681581232,4.15983991571206,100.0,24321.7641059935,22.867392380526,10.8667210827077,0.989560008049011,22147.0779348526,18.4502916156675,7.23998103553154,447883.0,-230203173.248196,4902.42288518382,99.7770462036133,100.0,3.160428444214,21.7998912093034,0.20334478295302,0.301245901576807,2.55217176463101,18.0668032781825,6.97251523215363,2.28242320819113,0.407332843184136,-7.8205413118822,3.92209352768298,4127471435.66816,18.2409460896353,1.16410252104669,2697.0,0.455467,3254.9,6020.0,12740.0,31.23,43020739217.7304,48.7713580307085,6555.96120240019,19287.8984684309,65136679720.2764,13019.5747299918,43968080331.2869,5278.85996017263,161988.0,164685.0,0.414384,33.1844288449266,20800.0,3.88704212188138,7.77300120748883,6.56949011753593,9628.71910112583,32516906558.4345,8038.73648053419,27147416000.0,0.0,0.0,6700.32719189382,0.441751083800844,22627507451.5648,0.195167432588722,0.636918516389567,0.0,879540745.774172,5395.10345491291,18219669000.0,0.8052,88.75,8.0,9.3,8.3,4.0,10.2,LTU,2004,0.667
0.982,1.47135691783861,2.45990058015148,100.0,22134.4228386747,23.6683281470512,9.68819511897334,0.972679972648621,21122.5901528738,20.6557520762403,13.7525010217856,593662.0,-221470667.099568,6803.09730108792,99.7770462036133,100.0,2.93721531530602,16.6784340453688,0.180910064332706,0.26728179431134,1.51762238109783,36.1124754730002,5.33123245875832,68.1595222862017,0.335184310678235,-11.663698261138,3.27144228194503,1769037335.76168,12.2833757891419,6.19238547197433,545.0,0.455652,2426.2,5830.0,11990.0,38.58,27127075790.5957,39.0037077059167,6232.12884981708,18083.2519960228,40924605423.7432,12239.6749482096,27699877648.1421,4790.63744685439,125391.0,125936.0,0.399667,52.9527300791048,32934.48,4.10772671487841,9.69184051729277,8.50126750533843,9760.12951001604,22088363816.9665,8409.78480170313,19032369000.0,0.0,0.0,6363.7233869209,1.58305173973865,14401882398.8552,0.0,1.58305173973865,0.0,591589970.743147,4891.7941675261,11070727000.0,0.7687,94.375,8.0,11.2,10.1,4.0,12.2,LVA,2004,0.798
23.83,9.70918653244365,2.92477216082708,73.0275763026585,7940.21814822539,-3.16776791928721,1.58154924738187,0.967329978942871,8009.61603124648,2.13658514246507,2.48377028481079,2391159.0,-57140000.0,2747.66751759444,96.477373,87.357045,3.76348345306325,19.1274927360563,0.157238474260168,0.213211658286451,18.6742099302803,47.3896280909781,4.52965852444522,54.6423811639271,0.386277884334062,-4.67674940955736,1.05679391254387,2409745000.0,17.5575825237782,4.45194392395044,2219.0,0.48970277524354,2486.1,2270.0,4790.0,3.2,28861225133.5305,25.9062104819237,2202.42496551594,6720.96264935314,40485714644.2855,4956.54844128673,29857241630.9777,2202.42496551594,42415.0,44634.0,0.459681140998643,31.6544401544402,6558.8,2.64681242347754,0.393014602621349,0.890786051668485,2735.83851264425,16480135824.9509,3018.83174349999,18184829600.0,0.0,0.0,2278.43184290573,0.430648837938149,13724810900.0,0.0,0.430648837938149,0.0,363270000.0,2278.43184290573,13724810900.0,1.0,78.125,6.0,26.2,23.5,6.0,28.8,SLV,2004,0.688
,8.91647656658375,9.50800431795081,22.6918768375177,14399.698716796,5.81059038261451,7.9780053790538,0.930850028991699,22073.4759753818,-1.58934466732143,-12.3213688158174,,630756.030569567,9227.33959966512,62.4780044555664,31.5108871459961,1.81119649401089,1.63023193717429,0.163509212574789,0.177917462470734,2.98899295946988,48.8267505105462,5.04413411141286,29.1960507757405,0.292588595301659,2.57392748601851,1.01475417183904,940142470.121989,33.9391466023071,3.44533507316616,,3.05960886956591,1243.0,2160.0,5710.0,3.228685073,5858932419.49482,71.5407412929754,2701.66915283606,6206.09784525073,6369231333.21099,5703.51081758464,5853433302.93567,17451.7020596598,60.0,60.0,3.05694556919711,27.7988372093023,4781.4,2.51191088125345,3.27213536786697,3.62391422596625,3468.19455075762,3559359512.71883,26747.4830602775,27450567400.0,0.613222457413337,0.0,2699.13340186438,1.7599988388513,2770082822.46579,0.0,2.37322129626463,0.0,69582011.8372508,17435.3221226832,17893627000.0,6.4596,38.75,5.0,116.7,110.5,7.0,122.6,SWZ,2004,0.466
68.112,1.69422291014558,8.26999995252709,0.034922005961212,5741.93940942863,12.1960000114181,5.03000000015447,,44290.7502595825,11.9499999954245,22.9299999829965,239795.0,1267025849.55,1202.50243903599,50.3871955871582,28.2321949005127,1.99794220547624,4.51857992855656,0.158728017088611,0.203760930028536,0.0,70.9542023585248,4.56853458941781,79.6482412060302,0.340313388553239,13.8970921801467,0.985736354999963,1446628995.71014,3.91288354903499,22.953513851394,126.0,44.1066498676292,583.4,1370.0,4310.0,1.143366827,83763899426.7948,65.5262677696291,1695.00374123885,6210.22282694849,120686998750.232,4837.7103248494,94014137044.4139,147735.000583011,202616.0,202742.0,34.2751856401948,60.1053220502126,749333.05,-3.52665547915197,11.0308358027993,15.0289153175302,2896.55472912948,56290491777.1201,45004.8845602581,874607014600.0,0.0,0.0766751503474329,1902.42234554625,0.499938776784005,36970918699.2523,45.2505707118365,45.827184638968,0.0,-1303836930.0,165813.4194577,3222352000000.0,87.1591,62.5,7.0,165.6,155.4,4.0,175.1,AGO,2005,0.495
0.1,20.6307287942765,-1.45616930395107,,10535.4747115952,,6.39255496121878,1.00536000728607,14304.8121152748,16.1951025364963,24.2670293901019,195702.0,5664561.02209762,3416.76178769856,,,4.86217077611653,16.9842506831688,0.175105454906309,0.240822119030477,16.0170417324659,36.8694891867287,4.27571653292244,98.713944515892,0.461197719698181,-7.09724273654265,1.41249821101668,356374117.230047,4.4258664854862,2.36658195679796,1473.0,57.1693640534134,3462.1,2620.0,5990.0,6.043890864,18045149060.3004,23.0129901117958,2731.58551743869,8066.55744546876,24292332881.7824,5865.31759085604,17663327675.7343,272804.265102257,5000.0,6473.0,45.5272768961169,28.3096715328467,7756.85,3.2597683417782,6.0713909118125,5.52991480926491,3062.67388299547,9223202583.88038,318324.216574735,958629240000.0,0.00307783255631526,0.0157767963443909,2673.78728253113,0.047887510041311,8052075642.10781,0.926516998854583,1.0183823734434,0.0251232356467977,262479012.637464,267031.938042568,804163210000.0,99.8703,80.0,8.0,20.0,17.5,4.0,22.3,ALB,2005,0.755
132.558,0.180089872806916,9.85543506813875,97.101384017415,14285.1397008198,14.7963315610916,7.39257837437741,0.990620017051697,24540.355631722,15.8482318854853,12.8868304227088,6938436.0,386460000.0,139815.04240074,96.8414840698242,96.8673934936523,7.26029776298213,25.8633514190819,0.214559603651351,0.307185510657116,0.217417890692876,8.95760175539457,4.6031075504488,33.5251348456266,0.485916781197683,2.65363142179073,4.16812854757591,36449209845.7969,18.340415936715,,2057.0,,4110.7,4260.0,12030.0,17.72058337,467759982267.773,23.2458767338576,4529.18727072221,19426.4366481069,755551060130.694,13568.7667646161,527729109531.308,13275.9537279409,934009.0,936066.0,1.10385832878798,11.618414946523,317960.0,2.64935441452167,7.72947520461582,8.85165992013437,8577.86499429459,333618311350.415,13577.1701675042,528055942500.0,0.000123145308810451,0.611986331173555,5109.85132522621,0.0985787893380101,198737095012.282,4.84134728148559,5.76067210584928,0.208636558543312,5265250000.0,14977.9962045031,582538172900.0,2.9312,70.0,6.0,16.5,14.8,6.0,18.2,ARG,2005,0.818
7.036,10.502497985302,18.6304447793667,99.6226997363048,,25.3420448259437,9.08937188958315,1.01828002929688,,14.1568258056152,16.2876538280833,555795.0,2789183.60905935,,99.9,99.8,3.1876338609883,3.91308219264206,0.196607050775787,0.267402873138473,18.6763957559636,6.4911737973979,6.58665631394334,28.0671204685769,0.567283177927764,-2.52832391913202,1.45879556658591,,,0.638928002410126,739.0,135.357145547728,1938.7,1540.0,5680.0,5.252983352,16947791949.6003,27.3131979500115,1712.85326748905,7419.85376836529,22120580024.1606,5455.42218549941,16264081043.5416,783950.502151936,250.0,989.0,137.903942681756,11.6473480857042,3316.0,5.96010633958357,14.6431294852424,13.8999999991133,2571.54737412585,7666474468.51279,1055592.85404974,3147006252400.0,0.0,0.0,1643.7530293611,0.0102313628348326,4900469950.09033,0.0,0.0102313628348326,0.0,292073220.164722,752324.22837389,2242880900000.0,457.6869,76.875,7.0,23.9,21.2,3.0,26.4,ARM,2005,0.767
0.188,,,100.0,,,,,,,,778260.0,-10528733.3333333,,99.8374099731445,92.2,2.05710105891008,,0.267573100588786,0.259833160103194,1.78945763939175,0.0,3.53651981506678,0.0,0.373311057791778,-16.7643290369298,5.26654391456454,18325925.9259259,1.79145546705286,2.09875196709306,,2.19306526683315,1597.4,12420.0,19440.0,27.0,1583350593.76398,93.02679217958,12041.0328452801,19682.6358964173,1603445933.30164,20268.944550699,1651209567.82269,32510.7886822562,2948.0,2948.0,1.67271317573699,20.7159090909091,91.15,21.600329833454,4.99824111748495,6.47383131641992,14107.6558131371,1149280180.81721,34042.3494752348,2773260000.0,0.0,0.0,12557.085410458,0.0,1022962962.96296,0.0,0.0,0.0,220963374.074074,33904.1306082367,2762000000.0,2.7,66.25,5.0,12.9,11.7,7.0,14.1,ATG,2005,0.512
2444.586,6.46457349945206,3.23989336732717,100.0,86262.462284812,6.83659229968885,4.54492332065084,1.01584005355835,124463.171219409,12.4996129511699,3.45924757937357,44657324.0,-32719174101.3441,63925.8021009688,99.7548980712891,100.0,2.59298920284396,24.488895332429,0.405441595471093,0.527081348997135,0.135621177507311,6.71197454696042,6.00113733695952,8.80370663945662,0.351738043328713,-6.25071507998208,17.1697114460549,71671177266.5764,10.3360795168105,2.69183168316831,42787.0,1.46414,1694.6,30310.0,31360.0,63.0,639679592265.961,18.2651015697588,32736.1003105567,42348.1745283311,863682549870.408,32575.0692539649,664362022420.762,43545.5606331026,273833.28125,316620.28125,1.388356,17.0105437173763,1306801.0,-3.61881463501012,1.85113949777329,3.20426979287869,48813.9164122463,995550062444.482,65713.9074666091,1340222000000.0,0.999473956479438,0.270237084253875,33999.2428575835,0.128817683217084,693407758231.845,0.934197020773284,4.24113584240778,1.90841009768409,-25093141435.1896,45225.7928491576,922371000000.0,1.3302,81.25,6.0,5.7,5.1,7.0,6.3,AUS,2005,0.188
537.472,13.7877553680655,2.26052971266979,100.0,86970.1797800882,1.56454925839644,2.24842327750794,0.998470008373261,96035.9242002871,5.45504063949996,6.66510663252373,8037890.0,13486166169.8904,24270.9026459075,99.7654571533203,100.0,0.802664363889088,41.6728780151456,0.181340415485825,0.256230749636003,0.732181781748111,24.1744174208452,4.1767055310378,63.6267774900368,0.200986135958615,1.97261080636848,8.97159019712247,55004253202.338,17.4078184700008,2.29913882222146,2420.0,0.887601,6133.1,38720.0,34940.0,58.0,287476798281.967,48.6197522046932,38321.8112924795,49473.7489879843,407061546662.058,35013.7140443423,288086851811.747,30814.5684602828,370.0,2790.0,0.881939,46.629571324776,38506.7,25.6653971470983,1.54987731693588,2.24406532463878,44637.8560109729,367272646184.907,37206.6616843884,306130050000.0,0.0,0.023157826767644,38403.1338770715,0.0573063408121557,315974418604.651,0.0567212599745549,0.150684726016571,0.0134992984622168,81096089418.1187,30879.9599505532,254075030000.0,0.8041,85.0,8.0,4.9,4.4,4.0,5.4,AUT,2005,0.327
11.916,8.71709633597967,28.4492880714694,99.0668647874987,4447.86784270638,-1.30194259948541,21.1978695038601,0.945110023021698,26595.3077756449,9.46366916600863,48.9433277988705,1134300.0,-30503000.0,1685.11600670518,99.563606262207,99.3271026611328,1.63237565595467,38.5040995461634,0.566571792823411,0.597272457348872,4.70518162507486,3.3651961564827,8.31965459802676,13.1558237145855,1.38789550657269,1.26316311439409,4.09180192686952,859318806.854242,6.48752245957277,9.67950731917054,500.0,0.210763816717207,2593.1,1270.0,6000.0,8.030375356,50348201967.0383,62.9411060091835,1382.29860182009,7222.03607503781,60606243436.306,6850.8130192909,57490995235.9363,1306.82509816072,9001.0,9501.0,0.217816719794276,12.21700096782,10098.573,33.7950471423438,26.6600947307444,27.9615380685244,2948.20604828813,24740902926.3267,1492.24545243302,12522700000.0,0.0,1.66007979599397,1578.40239029603,0.000833949171225401,13245716099.0057,36.0241036441617,37.6861652538039,0.0011478644770017,4476396000.0,1492.22161978586,12522500000.0,0.9454,66.875,7.0,52.2,47.9,4.0,56.4,AZE,2005,0.72
,-24.5512871523834,16.5185824678694,,2280.38142821476,1.53530586238627,12.6742300462739,0.855790019035339,3017.20058312943,61.7107347897737,16.9531923651895,,0.0,292.739795649268,45.049504950495,3.20731707317073,3.50915226525565,3.29793835655345,0.0261824071750848,0.0367344710956856,0.00640599104033665,97.2914182808576,15.124670376473,98.0449657869013,0.0945831917077149,-0.510079105705359,0.0209120007951269,132769070.945652,11.8850166026068,13.2520699188223,50.0,319.594045383328,1344.3,140.0,560.0,0.542142866,4126198848.15696,6.2,149.278153457627,798.704284723934,5882346835.80048,569.274585188815,4192628760.02286,161455.847237871,13400.0,13450.0,288.182920348381,7.55218068535826,1939.4,0.0523404229187196,-2.29445932504477,0.900000000901912,221.096374710531,1628344288.44335,164055.212439826,1208244000000.0,0.0,0.0,151.681463366485,26.3323065381165,1117113045.65222,0.0,26.4632869634632,0.13098042534667,584701.692574561,164055.212439826,1208244000000.0,1081.5772,64.375,7.0,124.4,116.9,6.0,131.5,BDI,2005,0.363
705.13,14.6142636520845,0.369834012670594,100.0,95998.2971329816,8.16134934309139,1.44528304170062,0.995540022850037,93506.3822634145,6.42662216839149,5.51108834125739,3340509.0,44624567668.2668,37596.6755826441,99.7654571533203,100.0,0.436074309005316,43.6992681897612,0.222815775296706,0.312212206653645,1.78548351312352,2.46693552312784,5.88936781691768,2.457151524344,0.24292052391093,1.99729773907908,10.3585425443071,61193756995.3986,15.8709459755849,2.78143263670025,414.0,0.92366,8649.5,37730.0,33590.0,55.82,352001708926.337,74.2828289213953,37255.6690523875,46489.2691305788,487143245829.258,33177.8909458158,347658412088.972,29957.2834850248,24586.0,25000.0,0.891788,22.4103368560106,6785.85,8.73043233437076,1.76045559407572,2.32173705381926,42641.6935775474,446825975230.479,34633.263149135,362908700000.0,0.0,0.0,36795.9768819639,0.0156728025031747,385570948886.954,0.0,0.0156728025031747,0.0,33662010793.5668,29587.6450107872,310037600000.0,0.8041,84.375,6.0,4.9,4.3,6.0,5.5,BEL,2005,0.511
,-0.503897456159471,4.273006114968,9.1146415210891,2974.91141361388,-22.6514103619669,2.07962524171728,0.791209995746613,2897.70124768776,-4.40837258371567,10.0327609821667,,-16657867.607567,1358.32088067441,52.5183334350586,26.7117977142334,,,0.116199477312272,0.146154086825321,2.23820830493432,59.1908091672101,7.55145743701808,0.934579439252336,0.303207813125057,-3.44513631344537,0.299985405071894,1028796050.2256,15.6708185798349,5.36452085832342,350.0,216.011453918456,1136.4,820.0,2050.0,1.271031439,16339425052.5885,18.483639980467,820.233085337376,2581.64160468399,20607244157.9487,2052.52833901543,16383743020.8975,432646.787080043,31497.0,31847.0,211.358966970071,34.4550372472508,38851.5,-0.133873601614271,-1.24590171028129,1.71316456361184,989.372278966197,7897392139.47095,557884.54973394,4453160000000.0,0.0,0.0,822.457830930625,3.04671179066024,6565043459.50021,0.0,3.04730613023191,0.000594339571669874,-8788860.12677506,433820.269411098,3462851000000.0,527.4681,65.625,7.0,122.8,116.3,6.0,129.0,BEN,2005,0.495
0.0,-0.624302863500264,9.11797510931878,1.63558233314042,3068.41212540851,25.8931566423102,5.46462680887647,0.801310002803802,3066.27648120322,7.9523272645599,6.54038888918524,66273.0,5285833.65846398,614.760423851077,46.8444557189941,11.3722171783447,,,0.0549273712834642,0.069000623794589,0.921925928664024,86.5436741277376,6.87700353609652,19.4654270772807,0.145522998025444,-10.3243237629035,0.0838753443059232,819970230.91524,13.3407610225118,6.41504018369687,65.0,217.345880780263,1127.2,460.0,1200.0,0.469914489,16145340333.826,9.84184747809064,453.161960641238,1527.02272739518,20495592155.5072,1215.57371069015,16315345254.7234,238933.450308562,9000.0,9065.0,198.629943896639,25.4623538011696,69665.0,0.848145934172085,5.49347498996633,8.66187322841225,576.37174497503,7736021215.0327,306347.019787765,4111768255300.0,0.0,0.0,457.933601354882,6.28044155172229,6146352742.03313,0.0,6.32478415455252,0.0443426028302354,52130040.8814284,241449.337956613,3240716112600.0,527.2584,76.875,7.0,153.4,147.3,6.0,159.2,BFA,2005,0.357
183.493,23.5359588991123,9.7868778280543,30.1718584590892,2632.81132891806,9.76363989398182,6.73179805188937,1.04550004005432,2834.43740443549,38.0627867672325,43.0012670580822,1634473.0,-19520520.669622,590.321229359953,82.61,44.23,2.17086234945188,20.5453247279449,0.124633841516251,0.16198805672516,6.21301842032865,50.7759641032431,3.44757128087041,2.83207925284531,0.460060036437363,-0.250193220827654,0.284106739497943,10238666666.6667,14.743998758061,7.04661816222037,882091.0,17.6843059961643,3681.6,550.0,1830.0,0.241637326,254658354477.952,14.3928418979283,521.598182181355,2279.53127370224,316935781802.484,1753.87460805199,243850841837.185,32078.2882041533,1333866.0,2215957.0,17.5137431055149,14.6296005223938,19043.351,1.17120896046669,4.9658429129363,6.53594494052352,617.542748763888,85860367933.4753,32521.8152010884,4521687000000.0,0.00688937054971035,0.716023462080524,499.461940239156,0.162460339004293,69442943089.4309,0.0866682180330701,0.972041389667597,0.0,813321971.875196,30716.9093247081,4270741000000.0,61.5,38.125,7.0,64.7,61.3,5.0,68.0,BGD,2005,0.553
3.105,2.15770401891482,0.274595490754706,100.0,13768.7450143755,24.1810326897673,7.4328327529425,0.989570021629334,10269.5920061935,14.3480070898692,9.08631122632322,653703.0,1304132497.5338,9858.56526317614,99.7654571533203,100.0,4.73649347307267,26.9521816132668,0.434408004142381,0.607910448578657,5.39990332343822,9.89133043963321,8.58951559547882,9.87446556899845,1.11569359942657,-11.2054875729534,6.25628204411767,,,5.03883807111907,3145.0,0.71452495864386,3387.0,3800.0,10320.0,19.97,79042313682.7739,42.5295666553283,3910.8105021015,14401.8572044246,110303421076.686,10291.4533855198,78821953319.0012,6156.00681135797,5434.0,8579.0,0.596499287574313,32.7319587628866,35560.0,13.7201916627639,7.96342868701845,7.15354138054481,5607.52705521766,42947892705.1545,9109.26414145397,69767599000.0,0.32732610205903,0.0712311264953553,3899.90763774017,0.289042288416571,29869283400.0381,0.0356444575173241,1.00478509539975,0.281541120911474,4098122930.77934,6138.8446125668,47017239000.0,1.5741,88.125,8.0,13.3,11.8,4.0,14.6,BGR,2005,0.776
,25.2394369139214,7.64598062319979,100.0,,28.0962391964494,2.73957736451875,1.03588998317719,,8.58771643717118,4.71804694723852,,4614338266.06153,,99.8687973022461,100.0,1.56684445528045,23.8071895424837,0.470739785089927,0.492433801121273,,0.0,11.2235310594949,0.0,1.01316625757391,9.23180920590181,22.3567384644453,,,2.58620689655173,3.0,0.180741727345783,,16550.0,44230.0,21.30373351,39326073362.0421,83.8940482059345,17495.5037253736,47492.7745063536,42228865351.1674,45400.4952818813,40368485986.8187,6578.30940074047,11855.0,11858.0,0.148735823334086,0.601351351351351,4.45,6.56659445840229,-0.354026625769563,6.76899787107483,22066.209072122,19620478723.4043,8296.89461111786,7377300000.0,0.0,2.52094512219729,17959.2554402285,0.000444910823009545,15968723404.2553,3.87391092126477,6.39530095428507,0.0,1048601306.14142,6752.68004552591,6004240000.0,0.376,28.75,6.0,10.6,10.2,6.0,11.0,BHR,2005,0.466
0.571,27.0611478060458,3.13384758836992,100.0,68858.4845115034,22.0163099852004,8.06826734353557,0.969669997692108,33723.523130549,14.2779492885018,-2.14017755508176,1020000.0,,22000.8679411834,99.6332855224609,100.0,1.78436770734455,27.7735162197785,0.1395869878262,0.180184253510006,,1.83639125079493,3.01412852989005,0.0,0.17914358743086,-7.12305028440183,5.6326991094598,235200000.0,2.39116732071328,1.59160618079803,85.0,1.10729189515277,3600.0,30570.0,30690.0,25.0,9969486472.93166,38.7598869482117,29717.9246996389,40352.6087723383,13108908133.173,31260.7733458073,10155343568.3456,29717.9246996389,15555.0,15640.0,0.979595100173552,50.9350649350649,5098.6,5.72797116772737,1.49673571837543,3.39526008245915,31442.3708391668,10214337148.4409,32190.8889702917,10457500000.0,0.0,0.0,30278.3669222647,0.00618646583431911,9836200000.0,0.0,0.00618646583431911,0.0,563414700.0,30278.3669222647,9836200000.0,1.0,81.25,6.0,16.8,15.6,6.0,18.0,BHS,2005,0.292
,,,100.0,18065.4792504297,,,,10617.4584307895,,,,-2566375.55372431,5404.97588346946,99.7230911254883,100.0,3.77303257442167,16.1379207353534,0.458766042821154,0.664169971950769,18.1568242683084,19.7354797044423,6.78290435950663,47.595619742898,1.08599510335055,-16.4341604258784,4.30359854153592,1115872067.14567,9.94276653836507,,7070.0,0.876076538704231,4253.3,3180.0,6750.0,21.326701,25414986280.9019,31.6311205127562,3104.83273861282,9380.81318109597,35321866675.9893,6479.66442821194,24398081341.1437,4882.97044801639,305.0,7375.0,0.723431435169263,41.15537109375,21071.55,5.55836616875831,8.72641530476838,8.75925684646404,3962.81578826491,14921313134.8433,6171.8576666965,23239087000.0,0.615078878299162,0.0,2980.60210893151,0.512485510168172,11222953519.4252,0.0,1.83137129598963,0.703806907522294,623812851.5592,4687.59293671659,17650339000.0,1.5727,78.75,8.0,8.9,7.8,4.0,9.8,BIH,2005,0.739
,-4.59467788117575,3.95001090937339,75.2106546009772,11941.1418300621,10.1904850983705,-2.02603652636283,0.957090020179749,9804.69155190972,6.65572735247399,10.5154137204792,,-17845088.1888139,9312.81883655596,95.954833984375,84.6104431152344,1.03891756394383,18.4598161678058,0.204171128774973,0.213938147797997,4.05547142548904,31.0128405731198,4.8844918777745,44.1418027487405,0.344625675205499,-13.7218057755092,1.48592318534179,86132500.0,7.81566172133751,,11078.0,,2869.5,3620.0,6220.0,17.0,1766488217.51415,55.263082437276,3479.99911909796,7277.83205322578,2065448736.70548,6945.57375875207,1971153832.73384,6959.99823819591,100507.0,111585.0,1.11817756858838,62.487724682157,14253.45,11.5156722401037,-0.669130815559114,1.95187293689901,4311.70191964293,1223661004.79466,7509.1613812544,2131100000.0,0.0,0.0,3883.19238900634,0.244856344760054,1102050000.0,0.0424087995953228,0.287265144355377,0.0,126908465.922063,7766.38477801269,2204100000.0,2.0,76.875,6.0,20.9,18.8,6.0,22.9,BLZ,2005,0.702
25.295,5.53976207023092,3.35593256671811,29.5450074490551,3935.85495454399,26.8656171213922,3.32936386272186,1.00123000144958,5442.18891821736,14.7865874331465,8.33631897438489,1892343.0,153428732.0,1167.69174099426,89.920884,68.288209,6.4064990928784,5.05419776353984,0.229561380245636,0.322992887902376,3.52955606100477,23.4790752839669,5.07615407652688,41.2581699346405,0.776310496940781,6.51831708191834,1.31986970535855,1110266051.74744,11.6269452083892,5.39323106890664,430.0,2.21345069992986,1927.0,1020.0,3930.0,5.227583957,36239758290.814,35.5481435047552,993.546608112042,5749.52853108943,53081406754.7481,4086.37389488737,37726654228.012,8014.04629569254,57690.0,58120.0,2.04162861976798,49.9341825902335,540937.0,-2.49888003083514,2.5748133064061,4.42143476697066,1700.18273688142,15696607282.8068,2819.47327135821,26030240000.0,0.0,3.09925831691253,1034.31124023689,0.459709875667288,9549077869.10651,7.2477852404794,11.7205067194825,0.913753286423247,-238620000.0,8342.8578948748,77023817000.0,8.0661,58.75,6.0,56.0,51.8,6.0,60.0,BOL,2005,0.693
1530.675,11.6438356330594,2.01094218477331,84.8305345115422,20123.1785438407,1.95630092066463,4.42187781382211,0.941330015659332,24173.9897891947,7.46134604095894,9.6441897415736,37661733.0,-4884536333.75,5742.880778478,99.634816,97.093513,5.13300420815721,33.5896803153003,0.14854352569065,0.169804720467074,0.314632464397855,46.3479405794744,3.92159460955982,87.1246275118911,0.195689050561853,1.5684367616763,1.8659770576239,131410962208.347,14.7382811350657,6.86953720898965,257784.0,1.41868706834656,2882.6,4000.0,10670.0,21.02274725,1986218399487.58,15.2438292665623,4651.96012424816,12561.8201732326,2338095197250.74,10988.9586843713,2045343044908.73,11324.7317264697,750899.0,1008683.0,1.06123249540121,63.5709200850907,5313346.5,1.73390066852418,2.02630740411568,3.20213137990235,9535.41883036578,1774799882787.63,16774.7088063795,3122227953800.0,0.00757086808930041,0.0321059437989605,4790.43708777366,0.420209933313309,891630177251.068,2.49931349540251,3.78359443930551,0.824394198701434,15459981604.1196,11661.8400464762,2170584503500.0,2.4344,79.375,7.0,24.7,21.7,4.0,27.6,BRA,2005,0.746
