Country Code,Indicator Code,2018
ARB,EG.ELC.RNEW.ZS,
ARB,EG.FEC.RNEW.ZS,
ARB,ER.H2O.INTR.PC,
ARB,ER.H2O.INTR.K3,
ARB,GB.XPD.RSDV.GD.ZS,
ARB,SP.POP.SCIE.RD.P6,
ARB,SI.POV.RUHC,
ARB,SE.PRE.ENRR,27.00180054
ARB,SE.PRE.ENRR.FE,26.85544014
ARB,SE.PRE.ENRR.MA,27.14163017
ARB,SE.ENR.PRIM.FM.ZS,0.94617
ARB,SE.ENR.PRSC.FM.ZS,0.94833
ARB,SE.ENR.SECO.FM.ZS,0.95186
ARB,SE.TER.ENRR,32.17385101
ARB,SE.ENR.TERT.FM.ZS,1.099349976
ARB,SE.TER.ENRR.FE,33.90570068
ARB,SE.TER.ENRR.MA,30.53714943
ARB,SE.SEC.DURS,6
ARB,NV.SRV.EMPL.KD,17715.29958
ARB,SL.UEM.NEET.FE.ZS,
ARB,SL.UEM.NEET.MA.ZS,
ARB,SL.UEM.NEET.ZS,
ARB,IQ.SCI.SRCE,
ARB,IQ.SCI.OVRL,
ARB,SH.STA.SUIC.P5,4.212988382
ARB,SH.STA.SUIC.FE.P5,2.532812418
ARB,SH.STA.SUIC.MA.P5,5.738974334
ARB,TM.TAX.MRCH.SM.AR.ZS,
ARB,TM.TAX.MANF.SM.AR.ZS,
ARB,TM.TAX.TCOM.SM.AR.ZS,
ARB,TM.TAX.MRCH.WM.AR.ZS,
ARB,TM.TAX.MANF.WM.AR.ZS,
ARB,TM.TAX.TCOM.WM.AR.ZS,
ARB,GC.TAX.TOTL.GD.ZS,
ARB,GC.TAX.TOTL.CN,
ARB,ER.PTD.TOTL.ZS,4.898731272
ARB,ER.LND.PTLD.ZS,5.787351816
ARB,SH.ALC.PCAP.LI,0.618605545
ARB,SH.ALC.PCAP.FE.LI,0.151649444
ARB,SH.ALC.PCAP.MA.LI,1.037627396
ARB,ER.FSH.PROD.MT,5681025.33
ARB,NY.GDP.TOTL.RT.ZS,22.84882282
ARB,FI.RES.TOTL.MO,23.25902032
ARB,SE.SEC.TCAQ.LO.ZS,86.21746826
ARB,SE.SEC.TCAQ.LO.FE.ZS,86.30140686
ARB,SE.SEC.TCAQ.LO.MA.ZS,86.12962341
ARB,SE.PRE.TCAQ.ZS,86.92140198
ARB,SE.PRE.TCAQ.FE.ZS,87.44924164
ARB,SE.PRE.TCAQ.MA.ZS,80.51992798
ARB,SE.PRM.TCAQ.ZS,86.81759644
ARB,SE.PRM.TCAQ.FE.ZS,85.93652344
ARB,SE.PRM.TCAQ.MA.ZS,88.31210327
ARB,SE.SEC.TCAQ.ZS,85.56323242
ARB,SE.SEC.TCAQ.FE.ZS,86.00569153
ARB,SE.SEC.TCAQ.MA.ZS,85.15765381
ARB,SE.SEC.TCAQ.UP.ZS,84.78072357
ARB,SE.SEC.TCAQ.UP.FE.ZS,85.59339142
ARB,SE.SEC.TCAQ.UP.MA.ZS,84.14562988
ARB,SL.UEM.TOTL.FE.ZS,19.90364225
ARB,SL.UEM.TOTL.FE.NE.ZS,
ARB,SL.UEM.TOTL.MA.ZS,7.788688029
ARB,SL.UEM.TOTL.MA.NE.ZS,
ARB,SL.UEM.TOTL.ZS,10.25679764
ARB,SL.UEM.TOTL.NE.ZS,
ARB,SL.UEM.1524.FE.ZS,45.29428153
ARB,SL.UEM.1524.FE.NE.ZS,
ARB,SL.UEM.1524.MA.ZS,21.81370956
ARB,SL.UEM.1524.MA.NE.ZS,
ARB,SL.UEM.1524.ZS,26.50005191
ARB,SL.UEM.1524.NE.ZS,
ARB,SP.URB.TOTL,247363364
ARB,SP.URB.TOTL.IN.ZS,58.92541889
ARB,SP.URB.GROW,2.409378041
ARB,SI.POV.URHC,
ARB,SL.EMP.WORK.FE.ZS,66.54749572
ARB,SL.EMP.WORK.MA.ZS,69.52403731
ARB,SL.EMP.WORK.ZS,68.93312316
ARB,ER.GDP.FWTL.M3.KD,
ARB,SG.LAW.INDX,
ARB,SG.DMK.SRCR.FN.ZS,
ARB,SP.M15.2024.FE.ZS,
ARB,SP.M18.2024.FE.ZS,
CSS,EG.CFT.ACCS.ZS,
CSS,EG.ELC.ACCS.ZS,98.40160227
CSS,EG.ELC.ACCS.RU.ZS,97.22673476
CSS,EG.ELC.ACCS.UR.ZS,99.58431462
CSS,FX.OWN.TOTL.ZS,
